"","SG_UF","REGIAO","NM_MUNICIPIO","total_receita","total_beneficiarios","media_receita","tt_abstMulher","tt_aptMulher","percAbsT_Mulher","total_abstencao","total_aptos","perc_abstencao","abstFEMININA","abtMASCULINA"
"2413","PA","Norte","MARAPANIM",892311,4219,211.498222327566,3448,20420,0.168854064642507,6838,41282,0.165641199554285,0.504241006142147,0.495758993857853
"2414","PA","Norte","MARITUBA",2362460,13492,175.100800474355,10763,77682,0.13855204551891,21829,146578,0.148924122310306,0.493059691236429,0.506940308763571
"2415","PA","Norte","MEDICILANDIA",935961,4283,218.529301891198,4262,16496,0.258365664403492,9409,35244,0.266967427079787,0.45297056010203,0.54702943989797
"2416","PA","Norte","MELGACO",1191422,4123,288.969682270192,5364,14534,0.369065639190863,12550,31806,0.394579639061812,0.427410358565737,0.572589641434263
"2417","PA","Norte","MOCAJUBA",1852512,6476,286.058060531192,5236,23646,0.221432800473653,10641,47550,0.223785488958991,0.49205901700968,0.507940982990321
"2418","PA","Norte","MOJU",3020709,14543,207.70879460909,10595,48860,0.216844044207941,23652,101008,0.234159670521147,0.447953661423981,0.552046338576019
"2419","PA","Norte","MOJUI DOS CAMPOS",678980,3171,214.121728161463,3272,17630,0.185592739648327,7555,36518,0.20688427624733,0.433090668431502,0.566909331568498
"2420","PA","Norte","MONTE ALEGRE",2320633,12626,183.797956597497,13543,61924,0.218703572120664,28171,123648,0.227832233436853,0.480742607646161,0.519257392353839
"2421","PA","Norte","MUANA",1602346,6564,244.111212675198,5585,23578,0.236873356518789,11628,48398,0.24025786189512,0.48030615755074,0.51969384244926
"2422","PA","Norte","NOVA ESPERANCA DO PIRIA",1315857,4399,299.1263923619,3296,13632,0.241784037558685,7829,28804,0.271802527426746,0.420998850427896,0.579001149572104
"2423","PA","Norte","NOVA IPIXUNA",270201,1452,186.088842975207,1211,8834,0.137083993660856,2606,18118,0.143834860359863,0.464696853415196,0.535303146584804
"2424","PA","Norte","NOVA TIMBOTEUA",385869,2361,163.434561626429,1374,10014,0.137207908927502,2838,19914,0.142512805061766,0.484143763213531,0.515856236786469
"2425","PA","Norte","NOVO PROGRESSO",305888,1714,178.464410735123,5844,18480,0.316233766233766,13810,39820,0.34681064791562,0.423171614771904,0.576828385228096
"2426","PA","Norte","NOVO REPARTIMENTO",1256505,6459,194.535531816071,11624,38736,0.300082610491532,25890,80946,0.319842858201764,0.448976438779452,0.551023561220549
"2427","PA","Norte","OBIDOS",1487133,6436,231.064791796147,8163,33620,0.242801903628792,17717,69326,0.255560684303147,0.460743918270588,0.539256081729412
"2428","PA","Norte","OEIRAS DO PARA",1718449,6250,274.95184,4647,20410,0.227682508574228,9610,42002,0.228798628636732,0.483558792924037,0.516441207075963
"2429","PA","Norte","ORIXIMINA",1623105,8436,192.402204836415,12248,43054,0.28447995540484,25923,87254,0.297098127306484,0.472476179454538,0.527523820545462
"2430","PA","Norte","OUREM",806837,3468,232.651960784314,3525,15064,0.234001593202337,7618,30370,0.250839644385907,0.462719873982673,0.537280126017327
"2431","PA","Norte","OURILANDIA DO NORTE",735373,3938,186.737684103606,7154,21666,0.330194775223853,15777,44846,0.351803951300004,0.453444888128288,0.546555111871712
"2432","PA","Norte","PACAJA",1864046,7477,249.303998930052,7995,24874,0.321419956581169,17799,53548,0.332393366699036,0.449182538344851,0.550817461655149
"2433","PA","Norte","PALESTINA DO PARA",414069,1526,271.342726081258,579,4808,0.120424292845258,1281,9876,0.129708383961118,0.451990632318501,0.548009367681499
"2434","PA","Norte","PARAGOMINAS",1676961,10302,162.780139778684,16581,71334,0.232441752880814,36363,141548,0.256895187498234,0.455985479745896,0.544014520254104
"2435","PA","Norte","PARAUAPEBAS",1357445,9014,150.592966496561,38000,153738,0.247173763155498,80658,312602,0.258021381820974,0.471124996900493,0.528875003099507
"2436","PA","Norte","PEIXE-BOI",199027,1093,182.092406221409,1545,8018,0.192691444250437,3360,16368,0.205278592375367,0.459821428571429,0.540178571428571
"2437","PA","Norte","PICARRA",264502,1455,181.788316151203,2741,8506,0.322243122501763,6220,18330,0.339334424440807,0.440675241157556,0.559324758842444
"2438","PA","Norte","PLACAS",793617,2948,269.205223880597,2860,10546,0.271192869334345,6614,23142,0.285800708668222,0.432416087087995,0.567583912912005
"2439","PA","Norte","PONTA DE PEDRAS",895052,4880,183.412295081967,4306,19446,0.221433713874319,8466,39368,0.215047754521439,0.508622726198913,0.491377273801087
"2440","PA","Norte","PORTEL",1936393,7854,246.548637636873,12081,33318,0.362596794525482,25265,67138,0.376314456790491,0.478171383336632,0.521828616663368
"2441","PA","Norte","PORTO DE MOZ",1843421,5777,319.096589925567,4937,18304,0.269722465034965,11261,38726,0.290786551670712,0.438415771245893,0.561584228754107
"2442","PA","Norte","PRAINHA",2183387,7182,304.008214981899,4924,21144,0.232879303821415,11413,45020,0.253509551310529,0.431437834048892,0.568562165951108
"2443","PA","Norte","QUATIPURU",499623,2170,230.241013824885,2350,9342,0.251552130164847,5064,18828,0.268961121733588,0.464060031595577,0.535939968404423
"2444","PA","Norte","REDENCAO",1571222,9251,169.843476380932,18979,82716,0.229447748924029,40280,161452,0.249485915318485,0.47117676266137,0.52882323733863
"2445","PA","Norte","RIO MARIA",210686,1274,165.373626373626,3471,13442,0.258220502901354,7834,27798,0.281818835887474,0.443068675006382,0.556931324993618
"2446","PA","Norte","RONDON DO PARA",719080,3687,195.031190669921,8528,28650,0.297661431064572,19991,59234,0.337491980956883,0.426591966384873,0.573408033615127
"2447","PA","Norte","RUROPOLIS",807913,3796,212.832718651212,4729,16704,0.283105842911877,10689,35310,0.302718776550552,0.442417438488165,0.557582561511835
"2448","PA","Norte","SALINOPOLIS",769662,4188,183.777936962751,4404,29296,0.150327689787002,9295,59084,0.157318394150701,0.473803119956966,0.526196880043034
"2449","PA","Norte","SALVATERRA",1032163,4726,218.400973338976,4018,17810,0.225603593486805,8120,34990,0.232066304658474,0.494827586206897,0.505172413793104
"2450","PA","Norte","SANTA BARBARA DO PARA",443314,2459,180.28222854819,1765,16176,0.109112265084075,3811,32128,0.118619272908367,0.46313303594857,0.53686696405143
"2451","PA","Norte","SANTA CRUZ DO ARARI",449992,1800,249.995555555556,2773,6608,0.419642857142857,5163,12862,0.40141502099207,0.537090838659694,0.462909161340306
"2452","PA","Norte","SANTA ISABEL DO PARA",1023946,6523,156.974704890388,7769,44584,0.174255338237933,17248,88122,0.195728648918545,0.450429035250464,0.549570964749536
"2453","PA","Norte","SANTA LUZIA DO PARA",865977,4220,205.207819905213,3936,15728,0.250254323499491,8999,32324,0.278399950501176,0.437381931325703,0.562618068674297
"2454","PA","Norte","SANTA MARIA DAS BARREIRAS",399586,2416,165.391556291391,2316,10440,0.22183908045977,4951,22530,0.219751442521083,0.467784286002828,0.532215713997172
"2455","PA","Norte","SANTA MARIA DO PARA",609764,3629,168.025351336456,2310,19280,0.119813278008299,4745,37334,0.127095944715273,0.486828240252898,0.513171759747102
"2456","PA","Norte","SANTANA DO ARAGUAIA",845714,4774,177.149979053205,6634,20880,0.31772030651341,15258,44344,0.344082626736424,0.434788307772972,0.565211692227028
"2457","PA","Norte","SANTAREM",5340745,28162,189.643668773525,40338,225996,0.178489884776722,82693,436592,0.189405669366365,0.487804288150146,0.512195711849854
"2458","PA","Norte","SANTAREM NOVO",335149,1689,198.430432208407,890,5626,0.158194098826875,1834,11706,0.156671792243294,0.485278080697928,0.514721919302072
"2459","PA","Norte","SANTO ANTONIO DO TAUA",785624,4277,183.685761047463,4542,22856,0.198722436121806,9606,45220,0.212428129146395,0.472829481574016,0.527170518425984
"2460","PA","Norte","SAO CAETANO DE ODIVELAS",548561,2781,197.253146350234,3463,14116,0.245324454519694,7951,29330,0.27108762359359,0.435542699031568,0.564457300968432
"2461","PA","Norte","SAO DOMINGOS DO ARAGUAIA",646940,3177,203.632357570035,4465,15484,0.288362180315164,9873,31576,0.31267418292374,0.452243492352882,0.547756507647118
"2462","PA","Norte","SAO DOMINGOS DO CAPIM",1325426,5186,255.577709217123,2875,19994,0.143793137941382,5853,40466,0.144639944644887,0.491201093456347,0.508798906543653
"2463","PA","Norte","SAO FELIX DO XINGU",1708491,7464,228.897508038585,9874,33184,0.297553037608486,23888,72740,0.328402529557327,0.413345612860013,0.586654387139987
"2464","PA","Norte","SAO FRANCISCO DO PARA",388600,2376,163.552188552189,2230,13642,0.163465767482774,5059,27464,0.184204777162831,0.440798576793833,0.559201423206167
"2465","PA","Norte","SAO GERALDO DO ARAGUAIA",551822,3152,175.070431472081,6453,19840,0.325252016129032,14092,41094,0.342921107704288,0.457919386886177,0.542080613113823
"2466","PA","Norte","SAO JOAO DA PONTA",265263,1097,241.807657247037,803,5124,0.156713505074161,1633,10406,0.156928694983663,0.491733006736069,0.508266993263931
"2467","PA","Norte","SAO JOAO DE PIRABAS",639283,3408,187.583039906103,3838,16474,0.23297316984339,8053,32594,0.247070012885807,0.476592574195952,0.523407425804048
"2468","PA","Norte","SAO JOAO DO ARAGUAIA",629628,2431,258.999588646647,3017,10464,0.288321865443425,6773,22112,0.306304269175109,0.445445149859737,0.554554850140263
"2469","PA","Norte","SAO MIGUEL DO GUAMA",1644713,8387,196.102658876833,8385,38190,0.219560094265515,18057,75366,0.239590796911074,0.464362850971922,0.535637149028078
"2470","PA","Norte","SAO SEBASTIAO DA BOA VISTA",1578098,5149,306.486308020975,4976,19088,0.260687342833194,10022,39344,0.254727531516877,0.496507683097186,0.503492316902814
"2471","PA","Norte","SAPUCAIA",249466,1498,166.532710280374,4756,20550,0.231435523114355,9461,40846,0.231626107819615,0.502695275340873,0.497304724659127
"2472","PA","Norte","SENADOR JOSE PORFIRIO",960534,3463,277.370488016171,1758,9196,0.191170073945194,3879,19524,0.198678549477566,0.453209590100541,0.546790409899459
"2473","PA","Norte","SOURE",809605,3685,219.702849389417,5340,20610,0.259097525473071,10709,39960,0.267992992992993,0.498645998692688,0.501354001307312
"2474","PA","Norte","TAILANDIA",1682239,9205,182.752743074416,11116,45488,0.244372142103412,26012,94268,0.27593669113591,0.427341227125942,0.572658772874058
"2475","PA","Norte","TERRA ALTA",465888,2503,186.131841789852,2068,10034,0.206099262507475,4449,20318,0.218968402401811,0.464823555855248,0.535176444144752
"2476","PA","Norte","TERRA SANTA",653622,2729,239.509710516673,3239,12762,0.253800344773546,7072,26412,0.267757080115099,0.458003393665158,0.541996606334842
"2477","PA","Norte","TOME-ACU",1844565,9341,197.469756985333,11243,46080,0.243988715277778,25130,94000,0.267340425531915,0.447393553521687,0.552606446478313
"2478","PA","Norte","TRACUATEUA",1175995,5244,224.255339435545,4113,22762,0.180695896669888,8638,45604,0.189413209367599,0.476151887010882,0.523848112989118
"2479","PA","Norte","TRAIRAO",412936,2097,196.917501192179,2927,9570,0.305851619644723,6821,20766,0.328469613791775,0.429115965400968,0.570884034599032
"2480","PA","Norte","TUCUMA",259353,1946,133.274922918808,7729,25928,0.298094723850663,16664,53548,0.31119743034287,0.463814210273644,0.536185789726356
"2481","PA","Norte","TUCURUI",1906165,10385,183.549831487723,18642,74552,0.250053653825518,42221,150410,0.280706070075128,0.441533833874138,0.558466166125862
"2482","PA","Norte","ULIANOPOLIS",769526,3637,211.582623040968,4111,16052,0.256105158235734,9989,34132,0.292657916324856,0.411552707978777,0.588447292021223
"2483","PA","Norte","URUARA",1265180,6085,207.917830731306,7732,27046,0.285883309916439,16738,57128,0.292991177706204,0.461942884454535,0.538057115545465
"2484","PA","Norte","VIGIA",1456733,7937,183.53697870732,8656,37198,0.23270068283241,19226,73596,0.261237023751291,0.450223655466556,0.549776344533444
"2485","PA","Norte","VISEU",2959899,9477,312.324469768914,10460,39164,0.267082014094577,23534,81530,0.288654483012388,0.444463329650718,0.555536670349282
"2486","PA","Norte","VITORIA DO XINGU",257509,1244,207.000803858521,1805,11430,0.157917760279965,3879,23656,0.163975312817044,0.465326114978087,0.534673885021913
"2487","PA","Norte","XINGUARA",704363,3832,183.810803757829,8911,33328,0.267372779644743,19392,67422,0.287621251223636,0.459519389438944,0.540480610561056
"2488","PB","Nordeste","AGUIAR",199728,867,230.36678200692,989,4596,0.215187119234117,1940,8958,0.216566197812012,0.50979381443299,0.49020618556701
"2489","PB","Nordeste","ALAGOA GRANDE",829490,4633,179.03949924455,3891,21672,0.179540420819491,7579,41282,0.183590911293058,0.513392268109249,0.486607731890751
"2490","PB","Nordeste","ALAGOA NOVA",474292,2621,180.958412819535,2830,15636,0.180992581222819,5537,29666,0.186644643699858,0.511107097706339,0.488892902293661
"2491","PB","Nordeste","ALAGOINHA",986437,5036,195.877084988086,4757,23422,0.203099649901802,9555,45610,0.209493532120149,0.497854526425955,0.502145473574045
"2492","PB","Nordeste","ALCANTIL",122518,774,158.291989664083,527,4350,0.121149425287356,1119,8472,0.132082152974504,0.470956210902592,0.529043789097408
"2493","PB","Nordeste","ALGODAO DE JANDAIRA",189823,545,348.299082568807,438,2736,0.160087719298246,924,5596,0.165117941386705,0.474025974025974,0.525974025974026
"2494","PB","Nordeste","ALHANDRA",656952,3789,173.384006334125,2393,17580,0.136120591581342,4844,33778,0.143406951270057,0.494013212221305,0.505986787778695
"2495","PB","Nordeste","APARECIDA",362304,1977,183.259484066768,7583,37550,0.201944074567244,14207,71150,0.199676739283205,0.533750967832759,0.466249032167241
"2496","PB","Nordeste","ARACAGI",637002,3349,190.206628844431,2557,13486,0.189604033812843,5197,26188,0.198449671605315,0.492014623821435,0.507985376178565
"2497","PB","Nordeste","ARARA",369397,2120,174.243867924528,1724,9004,0.191470457574411,3190,16724,0.190743841186319,0.540438871473354,0.459561128526646
"2498","PB","Nordeste","ARARUNA",563388,3149,178.910130200064,4493,23386,0.192123492687933,9327,45818,0.20356628399319,0.48171973839391,0.51828026160609
"2499","PB","Nordeste","AREIA",601534,3508,171.474914481186,3034,18556,0.163505065746928,5845,35506,0.164620064214499,0.519076133447391,0.480923866552609
"2500","PB","Nordeste","AREIA DE BARAUNAS",87101,333,261.564564564565,339,1908,0.177672955974843,663,3772,0.17576882290562,0.51131221719457,0.48868778280543
"2501","PB","Nordeste","AREIAL",315746,1127,280.165039929015,872,5890,0.14804753820034,1760,11068,0.159016985905313,0.495454545454545,0.504545454545455
"2502","PB","Nordeste","AROEIRAS",988050,3708,266.464401294498,2141,15156,0.141264185801003,4185,28946,0.144579561942928,0.511589008363202,0.488410991636798
"2503","PB","Nordeste","ASSUNCAO",213435,878,243.092255125285,1569,5712,0.27468487394958,3284,11182,0.293686281523878,0.477771010962241,0.522228989037759
"2504","PB","Nordeste","BAIA DA TRAICAO",392173,1676,233.993436754177,844,6388,0.132122730118973,1710,12388,0.138036809815951,0.493567251461988,0.506432748538012
"2505","PB","Nordeste","BANANEIRAS",826103,3360,245.863988095238,3200,17432,0.18357044515833,6244,33522,0.18626573593461,0.51249199231262,0.48750800768738
"2506","PB","Nordeste","BARRA DE SANTA ROSA",626111,2702,231.721317542561,1747,10050,0.173830845771144,3425,19994,0.171301390417125,0.51007299270073,0.48992700729927
"2507","PB","Nordeste","BARRA DE SANTANA",226051,1217,185.744453574363,1043,6984,0.149341351660939,2124,14072,0.15093803297328,0.49105461393597,0.50894538606403
"2508","PB","Nordeste","BAYEUX",2009125,11610,173.051248923342,9136,74554,0.122542050057676,17418,139384,0.124964127876944,0.524514869675049,0.475485130324951
"2509","PB","Nordeste","BELEM DO BREJO DO CRUZ",264338,1253,210.964086193136,1066,5668,0.188073394495413,2306,10968,0.210247994164843,0.462272333044232,0.537727666955768
"2510","PB","Nordeste","BERNARDINO BATISTA",167812,562,298.597864768683,334,2586,0.129156999226605,786,5036,0.156076250992851,0.424936386768448,0.575063613231552
"2511","PB","Nordeste","BOA VENTURA",262812,1064,247.003759398496,1179,5066,0.232727990525069,2302,10012,0.229924091090691,0.512163336229366,0.487836663770634
"2512","PB","Nordeste","BOM SUCESSO",258569,1542,167.684176394293,5145,24876,0.206825856246985,10258,48854,0.209972571334998,0.501559758237473,0.498440241762527
"2513","PB","Nordeste","BONITO DE SANTA FE",373686,1613,231.671419714817,1255,7404,0.169502971366829,2680,14224,0.188413948256468,0.468283582089552,0.531716417910448
"2514","PB","Nordeste","BOQUEIRAO",695365,3115,223.23113964687,2225,14068,0.158160363946545,4432,27474,0.161316153454175,0.502030685920578,0.497969314079422
"2515","PB","Nordeste","BORBOREMA",241505,1219,198.117309269893,3674,15494,0.237124048018588,7230,30524,0.236862796488009,0.508160442600277,0.491839557399723
"2516","PB","Nordeste","BREJO DO CRUZ",408046,2214,184.302619692864,1473,10054,0.14650885219813,3700,18800,0.196808510638298,0.398108108108108,0.601891891891892
"2517","PB","Nordeste","BREJO DOS SANTOS",267494,1076,248.600371747212,896,5544,0.161616161616162,1784,10804,0.165124028137727,0.502242152466368,0.497757847533632
"2518","PB","Nordeste","CAAPORA",763298,4121,185.22154816792,1764,15794,0.11168798277827,3526,30320,0.116292875989446,0.500283607487238,0.499716392512762
"2519","PB","Nordeste","CABACEIRAS",108049,746,144.837801608579,741,4600,0.161086956521739,1496,8938,0.167375251734169,0.495320855614973,0.504679144385027
"2520","PB","Nordeste","CABEDELO",1418090,6955,203.895039539899,8900,49958,0.17814964570239,17963,93398,0.192327458832095,0.495462895952792,0.504537104047208
"2521","PB","Nordeste","CACHOEIRA DOS INDIOS",317507,1538,206.441482444733,1134,7424,0.152747844827586,2555,14590,0.175119945167923,0.443835616438356,0.556164383561644
"2522","PB","Nordeste","CACIMBA DE AREIA",176642,756,233.653439153439,545,3414,0.159636789689514,1138,6852,0.166082895504962,0.478910369068541,0.521089630931459
